"","ID","word","nugget","argument","Attack"
"59537",625,"card","O","I-PII","Ransom"
"59538",625,"breach","B-Databreach","O","Databreach"
"59539",625,"retail","O","B-Organization","Databreach"
"59540",625,"chain","O","I-Organization","Databreach"
"59541",625,"Kmart","O","I-Organization","Databreach"
"59542",625,"May","O","B-Time","Databreach"
"59543",625,"16","O","I-Time","Databreach"
"59544",625,"parent","O","B-Organization","Databreach"
"59545",625,"company","O","I-Organization","Databreach"
"59546",625,"Sears","O","I-Organization","Databreach"
"59547",625,"Holding","O","I-Organization","Databreach"
"59548",625,"Wednesday","O","B-Time","Databreach"
"59549",3751,"PERSONAL","O","B-PII","Databreach"
"59550",3751,"identifying","O","I-PII","Databreach"
"59551",3751,"information","O","I-PII","Databreach"
"59552",3751,"names","O","B-PII","Databreach"
"59553",3751,"addresses","O","B-PII","Databreach"
"59554",3751,"social","O","B-PII","Databreach"
"59555",3751,"security","O","I-PII","Databreach"
"59556",3751,"numbers","O","I-PII","Databreach"
"59557",3751,"email","O","B-PII","Databreach"
"59558",3751,"addresses","O","I-PII","Databreach"
"59559",3751,"was","B-Databreach","O","Databreach"
"59560",3751,"obtained","I-Databreach","O","Databreach"
"59561",4385,"credit","O","B-PII","Databreach"
"59562",4385,"card","O","I-PII","Databreach"
"59563",4385,"numbers","O","I-PII","Databreach"
"59564",4385,"been","B-Databreach","O","Databreach"
"59565",4385,"compromised","I-Databreach","O","Databreach"
"59566",4855,"exposure","B-Databreach","O","Databreach"
"59567",4855,"cardholder","O","B-PII","Databreach"
"59568",4855,"data","O","I-PII","Databreach"
"59569",6516,"company","O","B-Organization","Databreach"
"59570",6516,"systems","O","B-System","Databreach"
"59571",6516,"were","O","B-Capabilities","Databreach"
"59572",6516,"hit","O","I-Capabilities","Databreach"
"59573",6516,"with","O","I-Capabilities","Databreach"
"59574",6516,"a","O","I-Capabilities","Databreach"
"59575",6516,"malware","O","I-Capabilities","Databreach"
"59576",6516,"steal","B-Databreach","O","Databreach"
"59577",6516,"credit","O","B-PII","Databreach"
"59578",6516,"card","O","I-PII","Databreach"
"59579",6516,"data","O","I-PII","Databreach"
"59580",6516,"point-of-sale","O","B-Device","Databreach"
"59581",6516,"devices","O","I-Device","Databreach"
"59582",6808,"malware","O","B-Malware","Databreach"
"59583",6808,"copies","B-Databreach","O","Databreach"
"59584",6808,"credit","O","B-PII","Databreach"
"59585",6808,"card","O","I-PII","Databreach"
"59586",6808,"information","O","I-PII","Databreach"
"59587",6808,"card","O","B-Device","Databreach"
"59588",6808,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Device","Databreach"
"59589",6808,"magnetic","O","I-Device","Databreach"
"59590",7427,"retail","O","B-Organization","Databreach"
"59591",7427,"chain","O","I-Organization","Databreach"
"59592",7427,"breach","B-Databreach","O","Databreach"
"59593",7427,"2014","O","B-Time","Databreach"
"59594",7427,"stolen","O","B-Data","Databreach"
"59595",7427,"data","O","I-Data","Databreach"
"59596",7427,"customer","O","B-PII","Databreach"
"59597",7427,"names","O","I-PII","Databreach"
"59598",7427,"emails","O","B-PII","Databreach"
"59599",7427,"addresses","O","I-PII","Databreach"
"59600",7427,"personal","O","B-PII","Databreach"
"59601",7427,"information","O","I-PII","Databreach"
"59602",7831,"breach","B-Databreach","O","Databreach"
"59603",7831,"Kmart","O","B-Organization","Databreach"
"59604",279,"A","B-Phishing","O","Phishing"
"59605",279,"phishing","I-Phishing","O","Phishing"
"59606",279,"campaign","I-Phishing","O","Phishing"
"59607",279,"customers","O","B-Person","Phishing"
"59608",279,"major","O","B-Organization","Phishing"
"59609",279,"UK","O","I-Organization","Phishing"
"59610",279,"bank","O","I-Organization","Phishing"
"59611",279,"cybercriminals","O","B-Person","Phishing"
"59612",279,"posing","B-Phishing","O","Phishing"
"59613",279,"as","I-Phishing","O","Phishing"
"59614",279,"customer","O","B-Person","Phishing"
"59615",279,"support","O","I-Person","Phishing"
"59616",279,"staff","O","I-Person","Phishing"
"59617",279,"Twitter","O","B-Organization","Phishing"
"59618",279,"steal","O","B-Purpose","Phishing"
"59619",279,"users","O","I-Purpose","Phishing"
"59620",279,"'","O","I-Purpose","Phishing"
"59621",279,"online","O","I-Purpose","Phishing"
"59622",279,"banking","O","I-Purpose","Phishing"
"59623",1097,"phishing","B-Phishing","O","Phishing"
"59624",1097,"hackers","O","B-Person","Phishing"
"59625",1757,"an","O","B-Website","Phishing"
"59626",1757,"authentic-looking","O","I-Website","Phishing"
"59627",1757,"fake","O","I-Website","Phishing"
"59628",1757,"website","O","I-Website","Phishing"
"59629",1757,"they","O","B-Person","Phishing"
"59630",1757,"scoop","B-Databreach","O","Databreach"
"59631",1757,"up","I-Databreach","O","Databreach"
"59632",1757,"data","O","B-Data","Databreach"
"59633",1757,"victims","O","B-Person","Databreach"
"59634",1757,"hand","O","B-Purpose","Databreach"
"59635",1757,"over","O","I-Purpose","Databreach"
"59636",1757,"their","O","I-Purpose","Databreach"
"59637",1757,"usernames","O","I-Purpose","Databreach"
"59638",1757,"and","O","I-Purpose","Databreach"
"59639",1757,"passwords","O","I-Purpose","Databreach"
"59640",2378,"Phishing","B-Phishing","O","Phishing"
"59641",2378,"cybercriminals","O","B-Person","Phishing"
"59642",2378,"sending","B-Phishing","O","Phishing"
"59643",2378,"tailored","O","B-File","Phishing"
"59644",2378,"emails","O","I-File","Phishing"
"59645",2378,"potential","O","B-Person","Phishing"
"59646",2378,"victims","O","I-Person","Phishing"
"59647",2378,"lure","B-Phishing","O","Phishing"
"59648",2378,"them","O","B-Person","Phishing"
"59649",2378,"giving","O","B-Purpose","Phishing"
"59650",2378,"up","O","I-Purpose","Phishing"
"59651",2378,"credentials","O","I-Purpose","Phishing"
"59652",2378,"installing","O","B-Purpose","Phishing"
"59653",2378,"malware","O","I-Purpose","Phishing"
"59654",3037,"an","B-Phishing","O","Phishing"
"59655",3037,"Angler","I-Phishing","O","Phishing"
"59656",3037,"phishing","I-Phishing","O","Phishing"
"59657",3037,"campaign","I-Phishing","O","Phishing"
"59658",3037,"being","B-Phishing","O","Phishing"
"59659",3037,"tailored","I-Phishing","O","Phishing"
"59660",3037,"specific","O","B-Person","Phishing"
"59661",3037,"users","O","I-Person","Phishing"
"59662",4135,"phishing","B-Phishing","O","Phishing"
"59663",4135,"attack","I-Phishing","O","Phishing"
"59664",4135,"cybercriminals","O","B-Person","Phishing"
"59665",4135,"enable","O","B-Purpose","Phishing"
"59666",4135,"the","O","I-Purpose","Phishing"
"59667",4135,"easy","O","I-Purpose","Phishing"
"59668",4135,"theft","O","I-Purpose","Phishing"
"59669",4135,"of","O","I-Purpose","Phishing"
"59670",4135,"credentials","O","I-Purpose","Phishing"
"59671",4135,"and","O","I-Purpose","Phishing"
"59672",4135,"small","O","I-Purpose","Phishing"
"59673",4135,"amounts","O","I-Purpose","Phishing"
"59674",4135,"of","O","I-Purpose","Phishing"
"59675",4135,"money","O","I-Purpose","Phishing"
"59676",4135,"criminals","O","B-Person","Phishing"
"59677",4135,"access","B-Databreach","O","Databreach"
"59678",4135,"data","O","B-Data","Databreach"
"59679",4135,"used","O","B-Purpose","Databreach"
"59680",4135,"to","O","I-Purpose","Databreach"
"59681",4135,"commit","O","I-Purpose","Databreach"
"59682",4135,"fraud","O","I-Purpose","Databreach"
"59683",4653,"the","O","B-Person","Databreach"
"59684",4653,"hacker","O","I-Person","Databreach"
"59685",4653,"collecting","B-Databreach","O","Databreach"
"59686",4653,"banking","O","B-PII","Databreach"
"59687",4653,"credentials","O","I-PII","Databreach"
"59688",5202,"ATM","O","B-PII","Databreach"
"59689",5202,"Pin","O","I-PII","Databreach"
"59690",5202,"Credit/Debit","O","B-PII","Databreach"
"59691",5202,"card","O","I-PII","Databreach"
"59692",5202,"numbers","O","I-PII","Databreach"
"59693",5202,"security","O","B-Data","Databreach"
"59694",5202,"questions","O","I-Data","Databreach"
"59695",5202,"and","O","I-Data","Databreach"
"59696",5202,"answers","O","I-Data","Databreach"
"59697",5202,"social","O","B-PII","Databreach"
"59698",5202,"security","O","I-PII","Databreach"
"59699",5202,"numbers","O","I-PII","Databreach"
"59700",6017,"phishing","B-Phishing","O","Phishing"
"59701",6017,"attack","I-Phishing","O","Phishing"
"59702",477,"A","O","B-Number","Phishing"
"59703",477,"dozen","O","I-Number","Phishing"
"59704",477,"Eastern","O","B-Organization","Phishing"
"59705",477,"Carolina","O","I-Organization","Phishing"
"59706",477,"hotels","O","I-Organization","Phishing"
"59707",477,"a","B-Databreach","O","Databreach"
"59708",477,"lengthy","I-Databreach","O","Databreach"
"59709",477,"cyber","I-Databreach","O","Databreach"
"59710",477,"attack","I-Databreach","O","Databreach"
"59711",477,"last","O","B-Time","Databreach"
"59712",477,"year","O","I-Time","Databreach"
"59713",1246,"customer","O","B-PII","Databreach"
"59714",1246,"credit","O","I-PII","Databreach"
"59715",1246,"card","O","I-PII","Databreach"
"59716",1246,"information","O","I-PII","Databreach"
"59717",1246,"was","B-Databreach","O","Databreach"
"59718",1246,"stolen","I-Databreach","O","Databreach"
"59719",1246,"franchised","O","B-Organization","Databreach"
"59720",1246,"locations","O","I-Organization","Databreach"
"59721",1246,"Holiday","O","B-Organization","Databreach"
"59722",1246,"Inn","O","I-Organization","Databreach"
"59723",1246,"Holiday","O","B-Organization","Databreach"
"59724",1246,"Inn","O","I-Organization","Databreach"
"59725",1246,"Express","O","I-Organization","Databreach"
"59726",1246,"Candlewood","O","B-Organization","Databreach"
"59727",1246,"Suites","O","I-Organization","Databreach"
"59728",1246,"Staybridge","O","B-Organization","Databreach"
"59729",1246,"Suites","O","I-Organization","Databreach"
"59730",1913,"The","B-Databreach","O","Databreach"
"59731",1913,"hacking","I-Databreach","O","Databreach"
"59732",1913,"September","O","B-Time","Databreach"
"59733",1913,"29th","O","I-Time","Databreach"
"59734",1913,"for","O","B-Time","Databreach"
"59735",1913,"three","O","I-Time","Databreach"
"59736",1913,"months","O","I-Time","Databreach"
"59737",2604,"Hackers","O","B-Person","Databreach"
"59738",2604,"used","O","B-Capabilities","Databreach"
"59739",2604,"malware","O","I-Capabilities","Databreach"
"59740",2604,"searched","B-Databreach","O","Databreach"
"59741",2604,"for","I-Databreach","O","Databreach"
"59742",2604,"track","I-Databreach","O","Databreach"
"59743",2604,"data","I-Databreach","O","Databreach"
"59744",2604,"magnetic","O","B-Device","Databreach"
"59745",2604,"stripes","O","I-Device","Databreach"
"59746",2604,"name","O","B-PII","Databreach"
"59747",2604,"card","O","B-PII","Databreach"
"59748",2604,"number","O","I-PII","Databreach"
"59749",2604,"expiration","O","B-PII","Databreach"
"59750",2604,"date","O","I-PII","Databreach"
"59751",2604,"internal","O","B-Data","Databreach"
"59752",2604,"verification","O","I-Data","Databreach"
"59753",2604,"code","O","I-Data","Databreach"
"59754",3965,"51,000","O","B-Money","Databreach"
"59755",1612,"Web","O","B-Person","Databreach"
"59756",1612,"users","O","I-Person","Databreach"
"59757",1612,"duped","B-Phishing","O","Phishing"
"59758",1612,"entering","O","B-Purpose","Phishing"
"59759",1612,"their","O","I-Purpose","Phishing"
"59760",1612,"username","O","I-Purpose","Phishing"
"59761",1612,"and","O","I-Purpose","Phishing"
"59762",1612,"passwords","O","I-Purpose","Phishing"
"59763",1612,"fake","O","B-Website","Phishing"
"59764",1612,"websites","O","I-Website","Phishing"
"59765",3430,"hackers","O","B-Person","Phishing"
"59766",3430,"lure","B-Phishing","O","Phishing"
"59767",3430,"unsuspecting","O","B-Person","Phishing"
"59768",3430,"people","O","I-Person","Phishing"
"59769",3430,"email","O","B-File","Phishing"
"59770",7310,"an","O","B-Person","Phishing"
"59771",7310,"employee","O","I-Person","Phishing"
"59772",7310,"gets","B-Ransom","O","Ransom"
"59773",7310,"hit","I-Ransom","O","Ransom"
"59774",7310,"ransomware","O","B-Malware","Ransom"
"59775",7310,"encrypts","O","B-Capabilities","Ransom"
"59776",7310,"everything","O","I-Capabilities","Ransom"
"59777",7310,"hard","O","B-Device","Ransom"
"59778",7310,"drive","O","I-Device","Ransom"
"59779",7310,"demands","B-Ransom","O","Ransom"
"59780",7310,"payment","I-Ransom","O","Ransom"
"59781",7310,"in","O","B-PaymentMethod","Ransom"
"59782",7310,"bitcoin","O","I-PaymentMethod","Ransom"
"59783",8058,"an","O","B-Person","Ransom"
"59784",8058,"attacker","O","I-Person","Ransom"
"59785",8058,"send","B-Phishing","O","Phishing"
"59786",8058,"an","O","B-File","Phishing"
"59787",8058,"email","O","I-File","Phishing"
"59788",8058,"executive","O","B-Person","Phishing"
"59789",8058,"email","O","B-PII","Phishing"
"59790",8058,"address","O","I-PII","Phishing"
"59791",8058,"wire","O","B-Capabilities","Phishing"
"59792",8058,"money","O","I-Capabilities","Phishing"
"59793",8058,"to","O","I-Capabilities","Phishing"
"59794",8058,"a","O","I-Capabilities","Phishing"
"59795",8058,"specific","O","I-Capabilities","Phishing"
"59796",8058,"account","O","I-Capabilities","Phishing"
"59797",8058,"for","O","I-Capabilities","Phishing"
"59798",8058,"phony","O","I-Capabilities","Phishing"
"59799",8058,"services","O","I-Capabilities","Phishing"
"59800",8237,"phishing","B-Phishing","O","Phishing"
"59801",8237,"attacks","I-Phishing","O","Phishing"
"59802",679,"A","O","B-Vulnerability","Phishing"
"59803",679,"security","O","I-Vulnerability","Phishing"
"59804",679,"flaw","O","I-Vulnerability","Phishing"
"59805",679,"affecting","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59806",679,"LibreOffice","O","B-Software","DiscoverVulnerability"
"59807",679,"Apache","O","B-Software","DiscoverVulnerability"
"59808",679,"OpenOffice","O","I-Software","DiscoverVulnerability"
"59809",679,"has","B-PatchVulnerability","O","PatchVulnerability"
"59810",679,"been","I-PatchVulnerability","O","PatchVulnerability"
"59811",679,"fixed","I-PatchVulnerability","O","PatchVulnerability"
"59812",679,"open-source","O","B-Software","PatchVulnerability"
"59813",679,"office","O","I-Software","PatchVulnerability"
"59814",679,"suites","O","I-Software","PatchVulnerability"
"59815",1405,"be","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59816",1405,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"59817",2046,"app","O","B-Software","DiscoverVulnerability"
"59818",2046,"be","B-PatchVulnerability","O","PatchVulnerability"
"59819",2046,"patched","I-PatchVulnerability","O","PatchVulnerability"
"59820",2046,"Apache","O","B-Software","PatchVulnerability"
"59821",2046,"OpenOffice","O","I-Software","PatchVulnerability"
"59822",3292,"security","O","B-Vulnerability","PatchVulnerability"
"59823",3292,"holes","O","I-Vulnerability","PatchVulnerability"
"59824",3292,"being","B-PatchVulnerability","O","PatchVulnerability"
"59825",3292,"patched","I-PatchVulnerability","O","PatchVulnerability"
"59826",3791,"issue","O","B-Vulnerability","PatchVulnerability"
"59827",3791,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59828",3791,"security","O","B-Person","DiscoverVulnerability"
"59829",3791,"researcher","O","I-Person","DiscoverVulnerability"
"59830",3791,"Alex","O","I-Person","DiscoverVulnerability"
"59831",3791,"InfÃ<U+0083>Â¼hr","O","I-Person","DiscoverVulnerability"
"59832",3791,"achieve","O","B-Capabilities","DiscoverVulnerability"
"59833",3791,"remote","O","I-Capabilities","DiscoverVulnerability"
"59834",3791,"code","O","I-Capabilities","DiscoverVulnerability"
"59835",3791,"execution","O","I-Capabilities","DiscoverVulnerability"
"59836",3791,"by","O","I-Capabilities","DiscoverVulnerability"
"59837",3791,"triggering","O","I-Capabilities","DiscoverVulnerability"
"59838",3791,"an","O","I-Capabilities","DiscoverVulnerability"
"59839",3791,"event","O","I-Capabilities","DiscoverVulnerability"
"59840",3791,"embedded","O","I-Capabilities","DiscoverVulnerability"
"59841",3791,"in","O","I-Capabilities","DiscoverVulnerability"
"59842",3791,"an","O","I-Capabilities","DiscoverVulnerability"
"59843",3791,"ODT","O","I-Capabilities","DiscoverVulnerability"
"59844",3791,"(","O","I-Capabilities","DiscoverVulnerability"
"59845",3791,"OpenDocument","O","I-Capabilities","DiscoverVulnerability"
"59846",3791,"Text","O","I-Capabilities","DiscoverVulnerability"
"59847",4411,"Friday","O","B-Time","DiscoverVulnerability"
"59848",4411,"InfÃ<U+0083>Â¼hr","O","B-Person","DiscoverVulnerability"
"59849",4411,"explains","B-DiscoverVulnerability","O","DiscoverVulnerability"
"59850",4411,"he","O","B-Person","DiscoverVulnerability"
"59851",4411,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
